ppl,trial,sample,log_predictive,average_log_predictive
stan,3,43,5.366002475135753,5.469772374567606
stan,3,45,5.364449700320351,5.465435011357728
stan,3,47,5.329064683059175,5.460585892994656
stan,3,50,5.323392256095463,5.4531175576448625
stan,3,52,5.314703200659002,5.44832794639118
stan,3,54,5.310662194552123,5.443653283409318
stan,3,57,5.297023252635466,5.436620644291856
stan,3,60,5.259006412023876,5.429331595962489
stan,3,63,5.254430107473391,5.421838881392408
stan,3,66,5.249272801468392,5.414820504275174
stan,3,69,5.237047555971999,5.408056745692316
stan,3,72,5.217514959181033,5.401024493216449
stan,3,75,5.212027237219655,5.394301461252168
stan,3,79,5.195081737117695,5.3855422284186645
stan,3,83,5.150697226691868,5.376356774862424
stan,3,87,5.137280485470044,5.366906941849557
stan,3,91,5.130390303878192,5.357800666422442
stan,3,95,5.100916988061438,5.348476541671541
stan,4,1,6.002488731965935,6.002488731965935
stan,4,2,6.002488731965935,6.002488731965935
stan,4,3,6.002488731965935,6.002488731965935
stan,4,4,6.002488731965935,6.002488731965935
stan,4,5,6.002073200414345,6.002419488696956
stan,4,6,5.9994885601165375,6.0020013101864444
stan,4,7,5.97938961881646,5.999202652208638
stan,4,8,5.978320147365885,5.996903792389064
stan,4,9,5.9740866257930865,5.994645361686701
stan,4,10,5.973225382093611,5.992716939742477
stan,4,11,5.961157821033525,5.9901247222356275
stan,4,12,5.961157821033525,5.9879260467434605
stan,4,13,5.950674470882203,5.985310753284942
stan,4,14,5.945508873059899,5.982706017864903
stan,4,15,5.92886229848844,5.97942440070398
stan,4,16,5.924447845765644,5.976272812522816
stan,4,17,5.914664341302821,5.972947899456014
stan,4,18,5.902406677703042,5.969356686374301
stan,4,19,5.873021536961121,5.964754090456315
stan,4,20,5.871751551799624,5.96051613189144
stan,4,21,5.862133361917178,5.9562480334213035
stan,4,22,5.8611062183169835,5.952294313884238
stan,4,23,5.859889377005039,5.94860986292761
stan,4,25,5.852360293387323,5.941648843254237
stan,4,26,5.849331613703061,5.938377418297343
stan,4,27,5.838567315043419,5.934979124203833
stan,4,28,5.838397650998227,5.931799451022112
stan,4,30,5.83703221158005,5.925967335621475
stan,4,31,5.835267746981693,5.923254033976606
stan,4,33,5.819276736387811,5.917500813770206
stan,4,34,5.8054712770167916,5.914468158508429
stan,4,36,5.804050037438861,5.90881603052946
stan,4,38,5.8004204207628876,5.903596513465845
stan,4,39,5.798473741434235,5.901098746509048
stan,4,41,5.7861716299380275,5.896110936940422
stan,4,43,5.768168344287844,5.890940271246334
stan,4,45,5.759024473045532,5.8855943445000705
stan,4,47,5.7172361953838715,5.879814827413105
stan,4,50,5.713376422332696,5.870833384158068
stan,4,52,5.6960675250384645,5.864781069504973
stan,4,54,5.691400810424897,5.858988691664552
stan,4,57,5.682892561636256,5.850682040503091
stan,4,60,5.665219166284498,5.842634745394974
stan,4,63,5.6497263048784365,5.834520204420788
stan,4,66,5.62955850302188,5.826262480702941
stan,4,69,5.616433074184475,5.818220793129972
stan,4,72,5.599949721348185,5.810370897426997
stan,4,75,5.591249602300259,5.802667159337352
stan,4,79,5.581047268492873,5.792940349753664
stan,4,83,5.572085160099382,5.783614652089071
stan,4,87,5.565317728440861,5.774717549884171
stan,4,91,5.552659407654946,5.766189161490335
stan,4,95,5.546502140260143,5.758049454544437
stan,5,1,3.1312364623167186,3.1312364623167186
stan,5,2,3.1312364623167186,3.1312364623167186
stan,5,3,3.1312364623167186,3.1312364623167186
stan,5,4,3.1312364623167186,3.1312364623167186
stan,5,5,3.1312364623167186,3.131236462316719
stan,5,6,3.1312364623167186,3.1312364623167186
stan,5,7,3.1293404130262306,3.130999652663958
stan,5,8,3.122257929920871,3.1300321153084973
stan,5,9,3.1205817256274018,3.1290910851699243
stan,5,10,3.1188786382195364,3.128166978589661
stan,5,11,3.1161962910171805,3.1271748762911247
stan,5,12,3.11567514043577,3.1262949610771256
stan,5,13,3.114719961635999,3.125472603972779
stan,5,14,3.107880411015252,3.1243093707609586
stan,5,15,3.1018503595752427,3.1229203637170753
stan,5,16,3.1010643527924744,3.1216478544851958
stan,5,17,3.0974713773273113,3.120319941689827
stan,5,18,3.0922600030372256,3.11886256891675
stan,5,19,3.0859955796865686,3.117244623809016
stan,5,20,3.08211675732277,3.115599555024066
stan,5,21,3.080968890398189,3.1140511802904456
stan,5,22,3.076722699763339,3.1124568508262396
stan,5,23,3.0750433550640044,3.11092558494197
stan,5,25,3.068765031208953,3.1079143967106844
stan,5,26,3.068780639811328,3.106491980999774
stan,5,27,3.065471180878294,3.10505556290197
stan,5,28,3.065133349484724,3.103705140408595
stan,5,30,3.0584471085973286,3.1008691703149127
stan,5,31,3.055509976571705,3.0994824015449116
stan,5,33,3.0455765520678804,3.0966026869121253
stan,5,34,3.0402055853205767,3.0950347078562284
stan,5,36,3.0360870803724587,3.0920092954950937
stan,5,38,3.0333414557420055,3.0891130205173214
stan,5,39,2.9927922653166132,3.086814698102574
stan,5,41,2.979346333883706,3.082072456051168
stan,5,43,2.9789647213369754,3.0776139400708673
stan,5,45,2.972682678224032,3.0733229242692213
stan,5,47,2.961623338703126,3.0690985772085226
stan,5,50,2.955787167833998,3.062858961508351
stan,5,52,2.9506495254274863,3.0588860526150676
stan,5,54,2.921514618647168,3.054221674630103
stan,5,57,2.9162992603266376,3.0475921726274313
stan,5,60,2.903899104139159,3.041047074866017
stan,5,63,2.900936225442351,3.0349332975864813
stan,5,66,2.8881722148521916,3.028963532363125
stan,5,69,2.8796412394306503,3.023046510777016
stan,5,72,2.8713204707083264,3.017394194446302
stan,5,75,2.847875007722435,3.011492320543949
stan,5,79,2.843221240885819,3.0037808596951434
stan,5,83,2.83912640371655,2.996618297300661
stan,5,87,2.834120362736266,2.98982556967775
stan,5,91,2.804529478478215,2.9828270902461202
stan,5,95,2.778883322612763,2.975642718381774
stan,6,1,5.258758273772553,5.258758273772553
stan,6,2,5.258758273772553,5.258758273772553
stan,6,3,5.258758273772553,5.258758273772553
stan,6,4,5.258758273772553,5.258758273772553
stan,6,5,5.258758273772553,5.258758273772553
stan,6,6,5.25763087559791,5.258597294687533
stan,6,7,5.257518595805078,5.258462520943965
stan,6,8,5.257258457964351,5.258328807739572
stan,6,9,5.2548977891714985,5.257986235133308
stan,6,10,5.254687919884935,5.257686837429011
stan,6,11,5.254049234321714,5.257384208721227
stan,6,12,5.249157731973881,5.256753799910365
stan,6,13,5.24825696582314,5.256149271647434
stan,6,14,5.247503739388554,5.255575222438409
stan,6,15,5.24644212332085,5.255006840999712
stan,6,16,5.246146328672815,5.254487801988794
stan,6,17,5.238366780270897,5.253598975237245
stan,6,18,5.23802248326523,5.252785180730218
stan,6,19,5.234599311452827,5.251883699305985
stan,6,20,5.230383306225718,5.250870285630526
stan,6,21,5.22907219019446,5.249889703478765
stan,6,22,5.228600368669198,5.248973443989925
stan,6,23,5.227683032164288,5.248095334776998
stan,6,25,5.225609484876808,5.246442149164821
stan,6,26,5.224743166860946,5.245646823606814
stan,6,27,5.223928130664432,5.244879224064896
stan,6,28,5.22333193516911,5.244143891550998
stan,6,30,5.214268594149966,5.24243111050994
stan,6,31,5.212993363791888,5.241524178219786
stan,6,33,5.2123229055074916,5.239845377494393
stan,6,34,5.212013245237835,5.239060830193161
stan,6,36,5.21107925848386,5.237572889399376
stan,6,38,5.209767054514249,5.236186188898668
stan,6,39,5.209712046516962,5.235532806129431
stan,6,41,5.200706886147944,5.234095734358885
stan,6,43,5.194822056358222,5.232347423901501
stan,6,45,5.193298365796054,5.230710186120392
stan,6,47,5.174501055729111,5.228462431392183
stan,6,50,5.150502134732261,5.224057636500074
stan,6,52,5.146471958237992,5.221303122319137
stan,6,54,5.145310987535965,5.2186417563401895
stan,6,57,5.138229782511201,5.21465906627918
stan,6,60,5.127649070421726,5.210712448416763
stan,6,63,5.107269899705891,5.206214854554266
stan,6,66,5.104785890642202,5.2019315229722976
stan,6,69,5.103957303387154,5.197935808107963
stan,6,72,5.101028874704203,5.194195721165871
stan,6,75,5.098556588711599,5.190608182788621
stan,6,79,5.094595209043621,5.186054803813212
stan,6,83,5.070591169267722,5.18136059895804
stan,6,87,5.068390315886814,5.176541965757627
stan,6,91,5.062187859086538,5.171867088597544
stan,6,95,5.047750653623167,5.167212455037983
stan,7,1,3.5284159201546914,3.528415920154691
stan,7,2,3.5284159201546914,3.528415920154691
stan,7,3,3.5284159201546914,3.528415920154691
stan,7,4,3.5284159201546914,3.528415920154691
stan,7,5,3.5284159201546914,3.5284159201546914
stan,7,6,3.5284159201546914,3.528415920154691
stan,7,7,3.5278531626429444,3.5283455927826
stan,7,8,3.52774440636962,3.5282788121376396
stan,7,9,3.5194048104618796,3.527394947250813
stan,7,10,3.5181936295988856,3.5265619535835704
stan,7,11,3.5123615691283883,3.525386259846479
stan,7,12,3.5111908179569475,3.524301428424024
stan,7,13,3.511067120919123,3.523361907275991
stan,7,14,3.5108677307235876,3.5225338012653826
stan,7,15,3.5101133447121096,3.5217620259584472
stan,7,16,3.5095805435151073,3.5210495611252783
stan,7,17,3.5050754564667628,3.5201687736068257
stan,7,18,3.492381384438595,3.518725370774602
stan,7,19,3.4846886145299654,3.5170507682978136
stan,7,20,3.4837044869972766,3.5154878130946936
stan,7,21,3.4827969689960643,3.5140248219032593
stan,7,22,3.4821057747940203,3.5126580181942444
stan,7,23,3.4667517434306774,3.510786746703967
stan,7,25,3.4450824208627813,3.506278253040962
stan,7,26,3.4395345891214246,3.5038840914084055
stan,7,27,3.4385562185692278,3.501622975395858
stan,7,28,3.434733497232103,3.499389398907598
stan,7,30,3.4187788245304325,3.494841294842707
stan,7,31,3.4184853582686685,3.4925413512952095
stan,7,33,3.4144226270261195,3.488154610805247
stan,7,34,3.414029139108298,3.4861112439563784
stan,7,36,3.408777559552297,3.4821705447855735
stan,7,38,3.3373816006042665,3.475275300463127
stan,7,39,3.335890130806158,3.4720173216984755
stan,7,41,3.296149531940829,3.4651207600970158
stan,7,43,3.260876829954396,3.457349174374356
stan,7,45,3.253988235505819,3.4493912495329306
stan,7,47,3.2506655866128416,3.441905818647505
stan,7,50,3.24889520940882,3.4315732303029054
stan,7,52,3.2471527843162966,3.4252067694342014
stan,7,54,3.245382116299815,3.4192097294341286
stan,7,57,3.237362779542181,3.4106706397694238
stan,7,60,3.215604569538884,3.4022067556222906
stan,7,63,3.2108942090069235,3.3940812629254973
stan,7,66,3.209444816404671,3.386517056896243
stan,7,69,3.198102597758345,3.3793078097898084
stan,7,72,3.1952902517423407,3.3724102074682776
stan,7,75,3.190184246199963,3.3658549484705027
stan,7,79,3.18408341440196,3.3575932875260612
stan,7,83,3.1794622706057547,3.349840133782184
stan,7,87,3.167587218541495,3.342561839557714
stan,7,91,3.1574975739070683,3.335366505781053
stan,7,95,3.1550624118415302,3.328487912800412
stan,8,1,4.218505876550196,4.218505876550196
stan,8,2,4.218505876550196,4.218505876550196
stan,8,3,4.218505876550196,4.218505876550196
stan,8,4,4.218505876550196,4.218505876550196
stan,8,5,4.218505876550196,4.218505876550196
stan,8,6,4.218505876550196,4.218505876550196
stan,8,7,4.2184992613554115,4.218505049653242
stan,8,8,4.218359010043774,4.21848882408314
stan,8,9,4.2178448069301036,4.218424441028746
stan,8,10,4.217816114929344,4.218369153945298
stan,8,11,4.2176550086141065,4.218309661309805
stan,8,12,4.217164099806594,4.218221587770051
stan,8,13,4.21065081911842,4.217682715278084
stan,8,14,4.210629856484635,4.217214069097052
stan,8,15,4.210381528335773,4.216788400261349
stan,8,16,4.21028342420748,4.216406923714383
stan,8,17,4.210059674939729,4.216055353724074
stan,8,18,4.209945894677538,4.215734732106768
stan,8,19,4.20901299788216,4.215399716300203
stan,8,20,4.2074871214887875,4.215024342397337
stan,8,21,4.207173409956004,4.21466881582504
stan,8,22,4.205431305423771,4.214268954340026
stan,8,23,4.205219462931293,4.213893522707812
stan,8,25,4.203503880278793,4.213120282492234
stan,8,26,4.202965383887134,4.212746008322903
stan,8,27,4.202789566035433,4.212392122819759
stan,8,28,4.2022444669169365,4.212043912471891
stan,8,30,4.201559011865714,4.211387439681599
stan,8,31,4.200890145126591,4.211061061731044
stan,8,33,4.199466480545416,4.21038637309664
stan,8,34,4.199432823054619,4.210075073838075
stan,8,36,4.198344848938358,4.209450265357706
stan,8,38,4.197161017619032,4.208825083383628
stan,8,39,4.197010302004744,4.20853140874274
stan,8,41,4.19648428101435,4.207973006087327
stan,8,43,4.195085669714774,4.2074185461733755
stan,8,45,4.19024167959593,4.206681747820655
stan,8,47,4.1900267594433025,4.205996138961131
stan,8,50,4.189396882860737,4.205037862656839
stan,8,52,4.189144875186631,4.204446793183937
stan,8,54,4.1787747749886766,4.20357357996133
stan,8,57,4.178477651693088,4.202298391850635
stan,8,60,4.177904892739344,4.201117951316795
stan,8,63,4.1757008143524,4.199951150642829
stan,8,66,4.174049951176172,4.198833162442873
stan,8,69,4.17387046769859,4.19777783396665
stan,8,72,4.17264639289099,4.196776855902526
stan,8,75,4.171852973604178,4.19581440637897
stan,8,79,4.171261215012613,4.194615922345195
stan,8,83,4.1688510048542655,4.1934354697653795
stan,8,87,4.168129708289483,4.192312091154982
stan,8,91,4.167039663561041,4.191233479260628
stan,8,95,4.165595169138422,4.190194638080207
stan,9,1,-inf,-inf
stan,9,2,-inf,-inf
stan,9,3,-inf,-inf
stan,9,4,-723.1329032574321,-724.7423411698662
stan,9,5,-611.862999260936,-613.6547587301641
stan,9,6,-545.7564870661156,-547.7023972151709
stan,9,7,-518.1986331406102,-520.278074682289
stan,9,8,-456.6660276088,-458.8632521861362
stan,9,9,-455.38161581479625,-457.4398334972305
stan,9,10,-452.6830108762205,-454.99847059385525
stan,9,11,-452.620938537923,-454.40246456703835
stan,9,12,-452.40756696944663,-454.00464656296714
stan,9,13,-452.3961824710145,-453.7536025452639
stan,9,14,-451.36488792226265,-453.24680602742717
stan,9,15,-450.6756757239814,-452.68431576273196
stan,9,16,-448.3198956032786,-450.96783136674475
stan,9,17,-445.949928428741,-448.73367907830163
stan,9,18,-445.656202151395,-447.9966768598655
stan,9,19,-445.6151908406261,-447.5971972594435
stan,9,20,-445.57308300296756,-447.325013110942
stan,9,21,-445.2821346513769,-447.0587133072606
stan,9,22,-444.8426143180147,-446.7547038547899
stan,9,23,-444.62328946778365,-446.48509738140547
stan,9,25,-444.6171226470892,-446.13089044664633
stan,9,26,-443.9700369989213,-445.88060622679086
stan,9,27,-443.73510183123,-445.641973233193
stan,9,28,-443.36458985014,-445.37825360060606
stan,9,30,-442.96699402450565,-444.9343851053537
stan,9,31,-442.8053763896555,-444.7261894842825
stan,9,33,-442.4335342459166,-444.32541874436026
stan,9,34,-442.32949291518884,-444.15847643802545
stan,9,36,-336.4312467315766,-340.0421646442208
stan,9,38,-329.8761895701042,-333.5365100905491
stan,9,39,-329.1660235350899,-332.4540093979947
stan,9,41,-264.9758666217711,-268.71353624005445
stan,9,43,-270.90327964636185,-268.7547396771332
stan,9,45,-257.70811082618764,-261.5346980781175
stan,9,47,-242.3226767490469,-245.74354955518817
stan,9,50,-238.92780002429873,-242.61524520845535
stan,9,52,-236.682874744248,-240.4123572235765
stan,9,54,-235.31428983267784,-238.5436283585373
stan,9,57,-226.81291121303667,-230.28610550232546
stan,9,60,-223.80620374685,-227.21861829557187
stan,9,63,-215.7503952580862,-219.64757532189154
stan,9,66,-213.88503531301092,-217.25102352569516
stan,9,69,-211.19891588875373,-215.00020984793946
stan,9,72,-210.14994097963947,-213.42303498655787
stan,9,75,-208.15352793290336,-211.78511315267116
stan,9,79,-204.42095660526522,-208.5866347879287
stan,9,83,-199.28629248774982,-203.13423603741265
stan,9,87,-53.44507675307085,-53.62665548189628
stan,9,91,-54.14705518875385,-53.65417478826666
stan,9,95,-55.44624528808218,-53.68838093260988
